0,1100.9133333333332,0.0047777777777777775
1,1094.3666666666666,0.009888888888888888
2,1090.888888888889,0.015444444444444445
3,1090.8333333333333,0.021333333333333333
4,1088.8733333333334,0.02688888888888889
5,1086.8533333333335,0.03277777777777778
6,1083.4444444444443,0.03888888888888889
7,1079.9755555555557,0.04522222222222222
8,1079.9755555555557,0.050888888888888886
9,1077.9977777777776,0.05733333333333333
10,1077.3355555555554,0.06366666666666666
11,1074.0577777777778,0.07011111111111111
12,1066.9955555555555,0.07644444444444444
13,1065.7355555555555,0.08266666666666667
14,1065.4288888888887,0.089
15,1065.4288888888887,0.09477777777777778
16,1065.12,0.10088888888888889
17,1064.1155555555556,0.10655555555555556
18,1064.1155555555556,0.11288888888888889
19,1059.0177777777778,0.119
20,1059.0177777777778,0.12522222222222223
21,1057.3844444444444,0.13133333333333333
22,1056.822222222222,0.13722222222222222
23,1056.822222222222,0.14377777777777778
24,1056.822222222222,0.1501111111111111
25,1054.6377777777777,0.15633333333333332
26,1054.6377777777777,0.1622222222222222
27,1054.6377777777777,0.16822222222222222
28,1054.0711111111111,0.17466666666666666
29,1046.4355555555558,0.1807777777777778
30,1046.4355555555558,0.18677777777777776
31,1044.6844444444444,0.19266666666666668
32,1044.6844444444444,0.199
33,1043.8066666666668,0.20544444444444446
34,1042.0133333333333,0.21333333333333335
35,1039.4333333333334,0.21988888888888888
36,1038.6999999999998,0.2262222222222222
37,1038.6999999999998,0.23255555555555554
38,1038.6999999999998,0.2388888888888889
39,1038.6999999999998,0.24522222222222223
40,1038.6999999999998,0.25144444444444447
41,1038.6999999999998,0.2577777777777778
42,1038.6999999999998,0.264
43,1038.6999999999998,0.2702222222222222
44,1036.7622222222224,0.2763333333333333
45,1036.7622222222224,0.2823333333333333
46,1035.7644444444443,0.28855555555555557
47,1035.7644444444443,0.29444444444444445
48,1035.5688888888888,0.30077777777777776
49,1035.5688888888888,0.30677777777777776
50,1035.5688888888888,0.31266666666666665
51,1033.6622222222222,0.31922222222222224
52,1033.6622222222222,0.3253333333333333
53,1033.6622222222222,0.33155555555555555
54,1033.6622222222222,0.33766666666666667
55,1033.6622222222222,0.3438888888888889
56,1033.6622222222222,0.35
57,1032.6066666666666,0.3561111111111111
58,1032.6066666666666,0.3621111111111111
59,1032.6066666666666,0.36833333333333335
60,1032.6066666666666,0.37433333333333335
61,1032.6066666666666,0.38055555555555554
62,1032.6066666666666,0.3867777777777778
63,1032.6066666666666,0.3927777777777778
