0,2077.211111111111
1,2060.903333333333
2,2040.4744444444445
3,2025.402222222222
4,2021.8377777777778
5,2021.1922222222222
6,2019.8566666666666
7,2016.0944444444447
8,2016.0944444444447
9,2014.0511111111114
10,2004.6400000000003
11,2004.6400000000003
12,2004.6400000000003
13,2004.6400000000003
14,2004.0022222222226
15,2004.0022222222226
16,2004.0022222222226
17,2002.525555555556
18,1997.2066666666667
19,1997.2066666666667
20,1997.2066666666667
21,1996.1222222222225
22,1996.1222222222225
23,1996.1222222222225
24,1996.1222222222225
25,1996.1222222222225
26,1996.1222222222225
27,1996.1222222222225
28,1995.8633333333335
29,1995.8633333333335
30,1995.8633333333335
31,1995.8633333333335
32,1995.8633333333335
33,1994.7222222222222
34,1994.7222222222222
35,1994.2455555555555
36,1993.8744444444444
37,1991.6044444444442
38,1991.26
39,1991.26
40,1991.26
41,1991.26
42,1991.26
43,1991.26
44,1991.26
45,1991.26
46,1991.26
47,1990.6077777777775
48,1990.6077777777775
49,1990.6077777777775
50,1986.8055555555557
51,1986.8055555555557
52,1986.5033333333336
53,1986.5033333333336
54,1986.5033333333336
55,1985.5833333333333
56,1983.4455555555558
57,1983.4455555555558
58,1983.4455555555558
59,1980.8155555555556
60,1980.4922222222222
61,1980.4922222222222
62,1980.4922222222222
63,1980.4922222222222
64,1980.4922222222222
65,1979.831111111111
66,1979.831111111111
67,1979.831111111111
68,1979.831111111111
69,1979.831111111111
70,1979.831111111111
71,1979.3555555555556
72,1979.3555555555556
73,1977.4933333333336
74,1977.4933333333336
75,1974.5788888888892
76,1974.5788888888892
77,1974.5788888888892
78,1974.5788888888892
79,1974.5788888888892
80,1974.5788888888892
81,1974.5788888888892
82,1974.268888888889
83,1974.268888888889
84,1974.268888888889
85,1974.003333333333
86,1974.003333333333
87,1974.003333333333
88,1974.003333333333
89,1974.003333333333
90,1974.003333333333
91,1974.003333333333
92,1974.003333333333
93,1974.003333333333
94,1974.003333333333
95,1974.003333333333
96,1974.003333333333
97,1974.003333333333
98,1974.003333333333
99,1969.7266666666665
100,1969.7266666666665
101,1968.8827777777778
102,1968.8827777777778
103,1968.8827777777778
104,1968.8827777777778
105,1968.8827777777778
106,1968.8827777777778
107,1968.8827777777778
108,1967.227777777778
109,1967.227777777778
110,1967.227777777778
111,1967.227777777778
112,1967.227777777778
113,1967.227777777778
114,1967.227777777778
115,1967.227777777778
116,1967.227777777778
117,1967.227777777778
118,1965.9444444444443
119,1965.9444444444443
120,1965.9444444444443
121,1965.9444444444443
122,1965.9444444444443
123,1965.9444444444443
124,1965.9444444444443
125,1965.9444444444443
126,1965.9444444444443
127,1965.9444444444443
128,1965.9444444444443
129,1965.9444444444443
130,1965.9444444444443
131,1965.9444444444443
132,1965.9444444444443
133,1963.3894444444445
134,1957.4944444444445
135,1957.4944444444445
136,1957.4944444444445
137,1950.1755555555558
138,1950.1755555555558
139,1949.6238888888886
140,1949.6238888888886
141,1949.6238888888886
142,1949.6238888888886
143,1949.6238888888886
144,1949.6238888888886
145,1949.6238888888886
146,1949.6238888888886
147,1948.2683333333334
148,1943.0788888888887
149,1943.0788888888887
150,1943.0788888888887
151,1943.0788888888887
152,1938.3000000000002
153,1938.3000000000002
154,1938.3000000000002
155,1938.3000000000002
156,1936.3412962962966
157,1936.3412962962966
158,1936.0468518518521
159,1936.0468518518521
160,1936.0468518518521
161,1936.0468518518521
162,1936.0468518518521
163,1936.0468518518521
164,1935.0235185185188
165,1935.0235185185188
166,1935.0235185185188
167,1933.7835185185186
168,1933.7835185185186
169,1933.7835185185186
170,1933.7835185185186
171,1933.7835185185186
172,1933.7835185185186
173,1933.700185185185
174,1933.700185185185
175,1933.700185185185
176,1933.700185185185
177,1933.700185185185
178,1931.8742592592591
179,1931.8742592592591
180,1929.5916666666667
181,1929.5916666666667
182,1929.5916666666667
183,1929.5916666666667
184,1929.5916666666667
185,1929.5916666666667
186,1929.5916666666667
187,1929.5916666666667
188,1929.5916666666667
189,1929.5916666666667
190,1929.5916666666667
191,1929.5916666666667
192,1929.5916666666667
193,1929.5916666666667
194,1929.5916666666667
195,1929.5916666666667
196,1929.5916666666667
197,1929.5916666666667
198,1929.5916666666667
199,1929.5916666666667
200,1929.5916666666667
201,1929.5916666666667
202,1929.5916666666667
203,1929.5916666666667
204,1929.5916666666667
205,1929.5916666666667
206,1929.5916666666667
207,1929.5916666666667
208,1929.5916666666667
209,1929.5436111111112
210,1929.5436111111112
211,1929.5436111111112
212,1929.5436111111112
213,1929.5436111111112
214,1929.5436111111112
215,1929.5436111111112
216,1928.695833333334
217,1928.695833333334
218,1928.695833333334
219,1928.695833333334
220,1928.695833333334
221,1928.695833333334
222,1928.695833333334
223,1928.695833333334
224,1928.695833333334
225,1928.695833333334
226,1928.695833333334
227,1928.695833333334
228,1928.695833333334
229,1928.695833333334
230,1928.695833333334
231,1928.695833333334
232,1928.695833333334
233,1928.695833333334
234,1928.695833333334
235,1928.695833333334
236,1928.695833333334
237,1928.695833333334
238,1928.695833333334
239,1928.6884259259261
240,1928.6884259259261
