1,2093.52,2,3,8.067375886524824
2,2079.55,5,5,3.0141843971631204
3,2056.35,8,7,4.964539007092199
4,2056.35,10,9,4.964539007092199
5,2056.35,12,11,4.964539007092199
6,2056.35,15,13,4.964539007092199
7,2050.69,17,15,2.304964539007092
8,2050.69,20,17,2.304964539007092
9,2039.12,22,19,2.6595744680851063
10,2039.12,24,21,2.6595744680851063
11,2039.12,27,23,2.6595744680851063
12,2039.12,30,25,2.6595744680851063
13,2039.12,32,27,2.6595744680851063
14,2039.12,34,29,2.6595744680851063
15,2039.12,37,31,2.6595744680851063
16,2039.12,39,33,2.6595744680851063
17,2039.12,41,35,2.6595744680851063
18,2039.12,44,37,2.6595744680851063
19,2039.12,46,39,2.6595744680851063
20,2039.12,49,41,2.6595744680851063
21,2039.12,52,43,2.6595744680851063
22,2039.12,54,45,2.6595744680851063
23,2039.12,56,47,2.6595744680851063
24,2039.12,59,49,2.6595744680851063
25,2039.12,61,51,2.6595744680851063
26,2039.12,63,53,2.6595744680851063
27,2039.12,66,55,2.6595744680851063
28,2039.12,68,57,2.6595744680851063
29,2039.12,70,59,2.6595744680851063
30,2039.12,74,61,2.6595744680851063
31,2039.12,76,63,2.6595744680851063
32,2039.12,79,65,2.6595744680851063
33,2039.12,81,67,2.6595744680851063
34,2039.12,84,69,2.6595744680851063
35,2039.12,86,71,2.6595744680851063
36,2039.12,88,73,2.6595744680851063
37,2039.12,91,75,2.6595744680851063
38,2039.12,93,77,2.6595744680851063
39,2039.12,95,79,2.6595744680851063
40,2039.12,98,81,2.6595744680851063
41,2039.12,100,83,2.6595744680851063
42,2039.12,102,85,2.6595744680851063
43,2039.12,105,87,2.6595744680851063
44,2039.12,107,89,2.6595744680851063
45,2039.12,109,91,2.6595744680851063
46,2039.12,111,93,2.6595744680851063
47,2039.12,114,95,2.6595744680851063
48,2039.12,116,97,2.6595744680851063
49,2039.12,118,99,2.6595744680851063
50,2039.12,120,101,2.6595744680851063
51,2039.12,123,103,2.6595744680851063
52,2039.12,125,105,2.6595744680851063
53,2039.12,127,107,2.6595744680851063
54,2039.12,130,109,2.6595744680851063
55,2039.12,132,111,2.6595744680851063
56,2039.12,134,113,2.6595744680851063
57,2039.12,138,115,2.6595744680851063
58,2039.12,140,117,2.6595744680851063
59,2039.12,142,119,2.6595744680851063
60,2039.12,144,121,2.6595744680851063
61,2039.12,147,123,2.6595744680851063
62,2039.12,149,125,2.6595744680851063
63,2039.12,152,127,2.6595744680851063
64,2039.12,154,129,2.6595744680851063
65,2039.12,156,131,2.6595744680851063
66,2039.12,158,133,2.6595744680851063
67,2039.12,161,135,2.6595744680851063
68,2038.7,163,137,3.368794326241135
69,2038.7,166,139,3.368794326241135
70,2038.7,168,141,3.368794326241135
71,2038.7,170,143,3.368794326241135
72,2038.7,172,145,3.368794326241135
73,2038.7,175,147,3.368794326241135
74,2038.7,177,149,3.368794326241135
75,2038.7,179,151,3.368794326241135
76,2038.7,182,153,3.368794326241135
77,2038.7,184,155,3.368794326241135
78,2038.7,186,157,3.368794326241135
79,2038.7,188,159,3.368794326241135
80,2038.7,190,161,3.368794326241135
81,2038.7,193,163,3.368794326241135
82,2038.7,195,165,3.368794326241135
83,2038.7,197,167,3.368794326241135
84,2038.7,200,169,3.368794326241135
85,2038.7,202,171,3.368794326241135
86,2038.7,204,173,3.368794326241135
87,2038.7,206,175,3.368794326241135
88,2038.7,209,177,3.368794326241135
89,2038.7,213,179,3.368794326241135
90,2038.7,216,181,3.368794326241135
91,2038.7,219,183,3.368794326241135
92,2038.7,221,185,3.368794326241135
93,2038.7,224,187,3.368794326241135
94,2038.7,226,189,3.368794326241135
95,2038.7,229,191,3.368794326241135
96,2038.7,232,193,3.368794326241135
97,2038.7,234,195,3.368794326241135
98,2038.7,236,197,3.368794326241135
99,2038.7,239,199,3.368794326241135
100,2038.7,241,201,3.368794326241135
101,2038.7,244,205,3.368794326241135
102,2038.7,246,209,3.368794326241135
103,2038.7,249,213,3.368794326241135
104,2038.7,251,217,3.368794326241135
105,2038.7,253,221,3.368794326241135
106,2038.7,256,225,3.368794326241135
107,2038.7,258,229,3.368794326241135
108,2038.7,261,233,3.368794326241135
109,2038.7,263,237,3.368794326241135
110,1992.565,265,241,6.826241134751773
111,1992.565,268,245,6.826241134751773
112,1992.565,270,249,6.826241134751773
113,1992.565,273,253,6.826241134751773
114,1992.565,275,257,6.826241134751773
115,1992.565,278,261,6.826241134751773
116,1992.565,281,265,6.826241134751773
117,1992.565,283,269,6.826241134751773
118,1992.565,286,273,6.826241134751773
119,1992.565,288,277,6.826241134751773
120,1992.565,291,281,6.826241134751773
121,1992.565,293,285,6.826241134751773
122,1992.565,296,289,6.826241134751773
123,1992.565,298,293,6.826241134751773
124,1992.565,300,297,6.826241134751773
125,1992.565,303,301,6.826241134751773
126,1992.565,305,305,6.826241134751773
127,1992.565,307,309,6.826241134751773
128,1992.565,311,313,6.826241134751773
129,1992.565,314,317,6.826241134751773
130,1992.565,316,321,6.826241134751773
131,1992.565,318,325,6.826241134751773
132,1992.565,320,329,6.826241134751773
133,1992.565,323,333,6.826241134751773
134,1992.565,325,337,6.826241134751773
135,1992.565,327,341,6.826241134751773
136,1992.565,330,345,6.826241134751773
137,1992.565,332,349,6.826241134751773
138,1992.565,335,353,6.826241134751773
139,1992.565,337,357,6.826241134751773
140,1992.565,339,361,6.826241134751773
141,1992.565,342,365,6.826241134751773
142,1992.565,344,369,6.826241134751773
143,1992.565,346,373,6.826241134751773
144,1992.565,349,377,6.826241134751773
145,1992.565,351,381,6.826241134751773
146,1992.565,353,385,6.826241134751773
147,1992.565,356,389,6.826241134751773
148,1992.565,358,393,6.826241134751773
149,1992.565,360,397,6.826241134751773
150,1992.565,363,401,6.826241134751773
151,1992.565,365,407,6.826241134751773
152,1992.565,368,413,6.826241134751773
153,1992.565,370,419,6.826241134751773
154,1992.565,372,425,6.826241134751773
155,1992.565,375,431,6.826241134751773
156,1992.565,377,437,6.826241134751773
157,1992.565,379,443,6.826241134751773
158,1992.565,382,449,6.826241134751773
159,1992.565,384,455,6.826241134751773
160,1992.565,386,461,6.826241134751773
161,1992.565,389,467,6.826241134751773
162,1992.565,391,473,6.826241134751773
163,1992.565,393,479,6.826241134751773
164,1992.565,396,485,6.826241134751773
165,1992.565,398,491,6.826241134751773
166,1992.565,401,497,6.826241134751773
167,1992.1299999999999,403,503,5.023640661938534
168,1992.1299999999999,406,509,5.023640661938534
169,1992.1299999999999,409,515,5.023640661938534
170,1992.1299999999999,412,521,5.023640661938534
171,1992.1299999999999,414,527,5.023640661938534
172,1992.1299999999999,417,533,5.023640661938534
173,1992.1299999999999,419,539,5.023640661938534
174,1992.1299999999999,421,545,5.023640661938534
175,1992.1299999999999,425,551,5.023640661938534
176,1992.1299999999999,427,557,5.023640661938534
177,1992.1299999999999,429,563,5.023640661938534
178,1992.1299999999999,432,569,5.023640661938534
179,1992.1299999999999,434,575,5.023640661938534
180,1992.1299999999999,436,581,5.023640661938534
181,1992.1299999999999,439,587,5.023640661938534
182,1992.1299999999999,441,593,5.023640661938534
183,1992.1299999999999,444,599,5.023640661938534
184,1992.1299999999999,446,605,5.023640661938534
185,1992.1299999999999,448,611,5.023640661938534
186,1992.1299999999999,451,617,5.023640661938534
187,1992.1299999999999,453,623,5.023640661938534
188,1992.1299999999999,455,629,5.023640661938534
189,1992.1299999999999,458,635,5.023640661938534
190,1992.1299999999999,460,641,5.023640661938534
191,1992.1299999999999,463,647,5.023640661938534
192,1992.1299999999999,465,653,5.023640661938534
193,1992.1299999999999,468,659,5.023640661938534
194,1992.1299999999999,470,665,5.023640661938534
195,1992.1299999999999,472,671,5.023640661938534
196,1992.1299999999999,474,677,5.023640661938534
197,1992.1299999999999,477,683,5.023640661938534
198,1992.1299999999999,479,689,5.023640661938534
199,1992.1299999999999,482,695,5.023640661938534
200,1992.1299999999999,484,701,5.023640661938534
201,1992.1299999999999,486,709,5.023640661938534
202,1992.1299999999999,489,717,5.023640661938534
203,1992.1299999999999,491,725,5.023640661938534
204,1992.1299999999999,494,733,5.023640661938534
205,1992.1299999999999,497,741,5.023640661938534
206,1992.1299999999999,499,749,5.023640661938534
207,1992.1299999999999,502,757,5.023640661938534
208,1992.1299999999999,504,765,5.023640661938534
209,1992.1299999999999,506,773,5.023640661938534
210,1992.1299999999999,509,781,5.023640661938534
211,1992.1299999999999,511,789,5.023640661938534
212,1992.1299999999999,514,797,5.023640661938534
213,1992.1299999999999,516,805,5.023640661938534
214,1992.1299999999999,518,813,5.023640661938534
215,1992.1299999999999,521,821,5.023640661938534
216,1992.1299999999999,523,829,5.023640661938534
217,1992.1299999999999,525,837,5.023640661938534
218,1992.1299999999999,528,845,5.023640661938534
219,1992.1299999999999,530,853,5.023640661938534
220,1992.1299999999999,533,861,5.023640661938534
221,1992.1299999999999,535,869,5.023640661938534
222,1992.1299999999999,537,877,5.023640661938534
223,1992.1299999999999,540,885,5.023640661938534
224,1992.1299999999999,542,893,5.023640661938534
225,1992.1299999999999,544,901,5.023640661938534
226,1992.1299999999999,547,909,5.023640661938534
227,1992.1299999999999,549,917,5.023640661938534
228,1992.1299999999999,552,925,5.023640661938534
229,1992.1299999999999,554,933,5.023640661938534
230,1992.1299999999999,556,941,5.023640661938534
231,1992.1299999999999,560,949,5.023640661938534
232,1992.1299999999999,562,957,5.023640661938534
233,1992.1299999999999,565,965,5.023640661938534
234,1992.1299999999999,567,973,5.023640661938534
235,1992.1299999999999,569,981,5.023640661938534
236,1992.1299999999999,572,989,5.023640661938534
237,1992.1299999999999,574,997,5.023640661938534
238,1992.1299999999999,576,1005,5.023640661938534
239,1992.1299999999999,579,1013,5.023640661938534
240,1992.1299999999999,581,1021,5.023640661938534
241,1992.1299999999999,584,1029,5.023640661938534
242,1992.1299999999999,586,1037,5.023640661938534
243,1992.1299999999999,588,1045,5.023640661938534
244,1992.1299999999999,591,1053,5.023640661938534
245,1992.1299999999999,593,1061,5.023640661938534
246,1992.1299999999999,595,1069,5.023640661938534
247,1992.1299999999999,598,1077,5.023640661938534
248,1992.1299999999999,600,1085,5.023640661938534
249,1992.1299999999999,603,1093,5.023640661938534
250,1992.1299999999999,605,1101,5.023640661938534
251,1992.1299999999999,607,1111,5.023640661938534
252,1992.1299999999999,610,1121,5.023640661938534
253,1992.1299999999999,612,1131,5.023640661938534
254,1992.1299999999999,615,1141,5.023640661938534
255,1992.1299999999999,617,1151,5.023640661938534
256,1992.1299999999999,619,1161,5.023640661938534
257,1992.1299999999999,622,1171,5.023640661938534
258,1992.1299999999999,624,1181,5.023640661938534
259,1992.1299999999999,626,1191,5.023640661938534
260,1992.1299999999999,629,1201,5.023640661938534
261,1992.1299999999999,631,1211,5.023640661938534
262,1992.1299999999999,634,1221,5.023640661938534
263,1992.1299999999999,636,1231,5.023640661938534
264,1992.1299999999999,638,1241,5.023640661938534
265,1992.1299999999999,641,1251,5.023640661938534
266,1992.1299999999999,643,1261,5.023640661938534
267,1992.1299999999999,645,1271,5.023640661938534
268,1992.1299999999999,648,1281,5.023640661938534
269,1992.1299999999999,650,1291,5.023640661938534
270,1992.1299999999999,653,1301,5.023640661938534
271,1992.1299999999999,655,1311,5.023640661938534
272,1992.1299999999999,658,1321,5.023640661938534
273,1992.1299999999999,660,1331,5.023640661938534
274,1992.1299999999999,662,1341,5.023640661938534
275,1991.738,665,1351,4.095744680851064
276,1991.738,667,1361,4.095744680851064
277,1991.738,670,1371,4.095744680851064
278,1991.738,672,1381,4.095744680851064
279,1991.738,674,1391,4.095744680851064
280,1991.738,677,1401,4.095744680851064
281,1991.738,679,1411,4.095744680851064
282,1991.738,682,1421,4.095744680851064
283,1991.738,684,1431,4.095744680851064
284,1991.738,686,1441,4.095744680851064
285,1991.738,690,1451,4.095744680851064
286,1991.738,692,1461,4.095744680851064
287,1991.738,694,1471,4.095744680851064
288,1991.738,697,1481,4.095744680851064
289,1991.738,699,1491,4.095744680851064
290,1991.738,701,1501,4.095744680851064
291,1991.738,704,1511,4.095744680851064
292,1991.738,707,1521,4.095744680851064
293,1991.738,709,1531,4.095744680851064
294,1991.738,711,1541,4.095744680851064
295,1991.738,714,1551,4.095744680851064
296,1991.738,716,1561,4.095744680851064
297,1991.738,719,1571,4.095744680851064
298,1991.738,721,1581,4.095744680851064
299,1991.738,723,1591,4.095744680851064
300,1991.738,726,1601,4.095744680851064
301,1991.738,728,1613,4.095744680851064
302,1991.738,731,1625,4.095744680851064
303,1991.738,733,1637,4.095744680851064
304,1991.738,736,1649,4.095744680851064
305,1991.738,738,1661,4.095744680851064
306,1991.738,741,1673,4.095744680851064
307,1991.738,743,1685,4.095744680851064
308,1991.738,745,1697,4.095744680851064
309,1991.738,748,1709,4.095744680851064
