1,2058.13,2,3,1.950354609929078
131,2004.73,327,325,3.8563829787234045
132,2004.73,329,329,3.8563829787234045
133,2004.73,332,333,3.8563829787234045
134,2004.73,334,337,3.8563829787234045
135,2004.73,337,341,3.8563829787234045
136,2004.73,339,345,3.8563829787234045
137,2004.73,341,349,3.8563829787234045
138,2004.73,344,353,3.8563829787234045
139,2004.73,346,357,3.8563829787234045
140,2004.73,348,361,3.8563829787234045
141,2004.73,351,365,3.8563829787234045
142,2004.73,353,369,3.8563829787234045
143,2004.73,356,373,3.8563829787234045
144,2004.73,358,377,3.8563829787234045
145,2004.73,362,381,3.8563829787234045
146,2004.73,365,385,3.8563829787234045
147,2004.73,368,389,3.8563829787234045
148,2004.73,370,393,3.8563829787234045
149,2004.73,373,397,3.8563829787234045
150,2004.73,376,401,3.8563829787234045
151,2004.73,379,407,3.8563829787234045
152,2004.73,381,413,3.8563829787234045
153,2004.73,384,419,3.8563829787234045
154,2004.73,386,425,3.8563829787234045
155,2004.73,389,431,3.8563829787234045
156,2004.73,391,437,3.8563829787234045
157,2004.73,393,443,3.8563829787234045
158,2004.73,396,449,3.8563829787234045
159,2004.73,398,455,3.8563829787234045
160,2004.73,401,461,3.8563829787234045
161,2004.73,403,467,3.8563829787234045
162,2004.73,405,473,3.8563829787234045
163,2004.73,408,479,3.8563829787234045
164,2004.73,410,485,3.8563829787234045
165,2004.73,413,491,3.8563829787234045
166,2004.73,415,497,3.8563829787234045
167,2004.73,418,503,3.8563829787234045
168,2004.73,420,509,3.8563829787234045
169,2004.73,423,515,3.8563829787234045
170,2004.73,426,521,3.8563829787234045
171,2004.73,428,527,3.8563829787234045
172,2004.73,431,533,3.8563829787234045
173,2004.73,433,539,3.8563829787234045
174,2004.73,436,545,3.8563829787234045
175,2004.73,438,551,3.8563829787234045
176,2004.73,441,557,3.8563829787234045
177,2004.73,443,563,3.8563829787234045
178,2004.73,446,569,3.8563829787234045
179,2004.73,448,575,3.8563829787234045
180,2004.73,450,581,3.8563829787234045
181,2004.73,453,587,3.8563829787234045
182,2004.73,455,593,3.8563829787234045
183,2004.73,457,599,3.8563829787234045
184,2004.73,460,605,3.8563829787234045
185,2004.73,462,611,3.8563829787234045
186,2004.73,465,617,3.8563829787234045
187,2004.73,467,623,3.8563829787234045
188,2004.73,469,629,3.8563829787234045
189,2004.73,472,635,3.8563829787234045
190,2004.73,474,641,3.8563829787234045
191,2004.73,477,647,3.8563829787234045
192,1999.6599999999999,479,653,3.2210401891252953
193,1999.6599999999999,482,659,3.2210401891252953
194,1999.6599999999999,484,665,3.2210401891252953
195,1999.6599999999999,487,671,3.2210401891252953
196,1999.6599999999999,489,677,3.2210401891252953
197,1999.6599999999999,492,683,3.2210401891252953
198,1999.6599999999999,494,689,3.2210401891252953
199,1999.6599999999999,496,695,3.2210401891252953
200,1999.6599999999999,499,701,3.2210401891252953
201,1999.6599999999999,501,709,3.2210401891252953
202,1999.6599999999999,503,717,3.2210401891252953
203,1999.6599999999999,507,725,3.2210401891252953
204,1999.6599999999999,509,733,3.2210401891252953
205,1999.6599999999999,512,741,3.2210401891252953
206,1999.6599999999999,514,749,3.2210401891252953
207,1999.6599999999999,516,757,3.2210401891252953
208,1999.6599999999999,519,765,3.2210401891252953
209,1999.6599999999999,521,773,3.2210401891252953
210,1999.6599999999999,523,781,3.2210401891252953
211,1999.6599999999999,526,789,3.2210401891252953
212,1999.6599999999999,528,797,3.2210401891252953
213,1999.6599999999999,530,805,3.2210401891252953
214,1999.6599999999999,533,813,3.2210401891252953
215,1999.6599999999999,535,821,3.2210401891252953
216,1999.6599999999999,538,829,3.2210401891252953
217,1999.6599999999999,540,837,3.2210401891252953
218,1999.6599999999999,543,845,3.2210401891252953
219,1999.6599999999999,545,853,3.2210401891252953
220,1999.6599999999999,548,861,3.2210401891252953
221,1999.6599999999999,551,869,3.2210401891252953
222,1999.6599999999999,553,877,3.2210401891252953
223,1999.6599999999999,556,885,3.2210401891252953
224,1999.6599999999999,558,893,3.2210401891252953
225,1999.6599999999999,561,901,3.2210401891252953
226,1999.6599999999999,563,909,3.2210401891252953
227,1999.6599999999999,565,917,3.2210401891252953
228,1999.6599999999999,568,925,3.2210401891252953
229,1999.6599999999999,570,933,3.2210401891252953
230,1999.6599999999999,572,941,3.2210401891252953
231,1999.6599999999999,575,949,3.2210401891252953
232,1999.6599999999999,577,957,3.2210401891252953
233,1999.6599999999999,580,965,3.2210401891252953
234,1999.6599999999999,582,973,3.2210401891252953
235,1999.6599999999999,584,981,3.2210401891252953
236,1999.6599999999999,587,989,3.2210401891252953
237,1999.6599999999999,590,997,3.2210401891252953
238,1999.6599999999999,592,1005,3.2210401891252953
239,1999.6599999999999,594,1013,3.2210401891252953
240,1999.6599999999999,597,1021,3.2210401891252953
241,1999.6599999999999,599,1029,3.2210401891252953
242,1999.6599999999999,602,1037,3.2210401891252953
243,1999.6599999999999,605,1045,3.2210401891252953
244,1999.6599999999999,607,1053,3.2210401891252953
245,1999.6599999999999,609,1061,3.2210401891252953
246,1999.6599999999999,612,1069,3.2210401891252953
247,1999.6599999999999,614,1077,3.2210401891252953
248,1999.6599999999999,617,1085,3.2210401891252953
249,1999.6599999999999,619,1093,3.2210401891252953
250,1999.6599999999999,622,1101,3.2210401891252953
251,1999.6599999999999,624,1111,3.2210401891252953
252,1999.6599999999999,626,1121,3.2210401891252953
253,1999.6599999999999,630,1131,3.2210401891252953
254,1999.6599999999999,632,1141,3.2210401891252953
255,1999.6599999999999,635,1151,3.2210401891252953
256,1999.6599999999999,637,1161,3.2210401891252953
257,1999.6599999999999,639,1171,3.2210401891252953
258,1999.6599999999999,642,1181,3.2210401891252953
259,1999.6599999999999,644,1191,3.2210401891252953
260,1999.6599999999999,647,1201,3.2210401891252953
261,1999.6599999999999,649,1211,3.2210401891252953
262,1999.6599999999999,651,1221,3.2210401891252953
263,1999.6599999999999,654,1231,3.2210401891252953
264,1999.6599999999999,656,1241,3.2210401891252953
265,1999.6599999999999,659,1251,3.2210401891252953
266,1999.6599999999999,661,1261,3.2210401891252953
267,1999.6599999999999,663,1271,3.2210401891252953
268,1999.6599999999999,666,1281,3.2210401891252953
269,1999.6599999999999,668,1291,3.2210401891252953
270,1999.6599999999999,671,1301,3.2210401891252953
271,1999.6599999999999,673,1311,3.2210401891252953
272,1999.6599999999999,675,1321,3.2210401891252953
273,1999.6599999999999,678,1331,3.2210401891252953
274,1999.6599999999999,681,1341,3.2210401891252953
275,1999.6599999999999,683,1351,3.2210401891252953
276,1999.6599999999999,686,1361,3.2210401891252953
277,1999.6599999999999,688,1371,3.2210401891252953
278,1999.6599999999999,690,1381,3.2210401891252953
279,1999.6599999999999,693,1391,3.2210401891252953
280,1999.6599999999999,695,1401,3.2210401891252953
281,1999.6599999999999,698,1411,3.2210401891252953
282,1999.6599999999999,700,1421,3.2210401891252953
283,1999.6599999999999,703,1431,3.2210401891252953
284,1999.6599999999999,705,1441,3.2210401891252953
285,1999.6599999999999,708,1451,3.2210401891252953
286,1999.6599999999999,710,1461,3.2210401891252953
287,1999.6599999999999,712,1471,3.2210401891252953
288,1999.6599999999999,715,1481,3.2210401891252953
289,1999.6599999999999,718,1491,3.2210401891252953
290,1999.6599999999999,720,1501,3.2210401891252953
291,1999.6599999999999,723,1511,3.2210401891252953
292,1999.6599999999999,725,1521,3.2210401891252953
293,1999.6599999999999,727,1531,3.2210401891252953
294,1999.6599999999999,730,1541,3.2210401891252953
295,1999.6599999999999,733,1551,3.2210401891252953
296,1999.6599999999999,735,1561,3.2210401891252953
297,1999.6599999999999,738,1571,3.2210401891252953
298,1999.6599999999999,740,1581,3.2210401891252953
299,1999.6599999999999,742,1591,3.2210401891252953
300,1999.6599999999999,745,1601,3.2210401891252953
301,1999.6599999999999,748,1613,3.2210401891252953
302,1999.6599999999999,751,1625,3.2210401891252953
303,1999.6599999999999,754,1637,3.2210401891252953
304,1999.6599999999999,756,1649,3.2210401891252953
305,1999.6599999999999,759,1661,3.2210401891252953
306,1999.6599999999999,761,1673,3.2210401891252953
307,1999.6599999999999,764,1685,3.2210401891252953
308,1999.6599999999999,766,1697,3.2210401891252953
309,1999.6599999999999,768,1709,3.2210401891252953
310,1999.6599999999999,771,1721,3.2210401891252953
311,1999.6599999999999,773,1733,3.2210401891252953
312,1999.6599999999999,775,1745,3.2210401891252953
313,1999.6599999999999,778,1757,3.2210401891252953
314,1999.6599999999999,781,1769,3.2210401891252953
315,1999.6599999999999,783,1781,3.2210401891252953
316,1999.6599999999999,785,1793,3.2210401891252953
317,1999.6599999999999,788,1805,3.2210401891252953
318,1999.6599999999999,790,1817,3.2210401891252953
319,1999.6599999999999,792,1829,3.2210401891252953
320,1999.6599999999999,795,1841,3.2210401891252953
321,1999.6599999999999,798,1853,3.2210401891252953
322,1999.6599999999999,800,1865,3.2210401891252953
323,1999.6599999999999,803,1877,3.2210401891252953
324,1999.6599999999999,805,1889,3.2210401891252953
325,1999.6599999999999,807,1901,3.2210401891252953
326,1999.6599999999999,810,1913,3.2210401891252953
327,1999.6599999999999,812,1925,3.2210401891252953
328,1999.6599999999999,815,1937,3.2210401891252953
329,1999.6599999999999,817,1949,3.2210401891252953
330,1999.6599999999999,820,1961,3.2210401891252953
331,1999.6599999999999,822,1973,3.2210401891252953
332,1999.6599999999999,824,1985,3.2210401891252953
333,1999.6599999999999,827,1997,3.2210401891252953
334,1999.6599999999999,829,2009,3.2210401891252953
335,1999.6599999999999,832,2021,3.2210401891252953
336,1999.6599999999999,834,2033,3.2210401891252953
337,1999.6599999999999,836,2045,3.2210401891252953
338,1999.6599999999999,839,2057,3.2210401891252953
339,1999.6599999999999,842,2069,3.2210401891252953
340,1999.6599999999999,846,2081,3.2210401891252953
341,1999.6599999999999,849,2093,3.2210401891252953
342,1999.6599999999999,851,2105,3.2210401891252953
343,1999.6599999999999,854,2117,3.2210401891252953
344,1999.6599999999999,856,2129,3.2210401891252953
345,1999.6599999999999,860,2141,3.2210401891252953
346,1999.6599999999999,863,2153,3.2210401891252953
347,1999.6599999999999,865,2165,3.2210401891252953
348,1999.6599999999999,868,2177,3.2210401891252953
349,1999.6599999999999,872,2189,3.2210401891252953
350,1999.6599999999999,875,2201,3.2210401891252953
351,1999.6599999999999,878,2215,3.2210401891252953
352,1999.6599999999999,880,2229,3.2210401891252953
353,1999.6599999999999,883,2243,3.2210401891252953
354,1999.6599999999999,886,2257,3.2210401891252953
355,1999.6599999999999,888,2271,3.2210401891252953
356,1999.6599999999999,891,2285,3.2210401891252953
357,1999.6599999999999,893,2299,3.2210401891252953
358,1999.6599999999999,896,2313,3.2210401891252953
359,1999.6599999999999,899,2327,3.2210401891252953
360,1999.6599999999999,901,2341,3.2210401891252953
361,1999.6599999999999,904,2355,3.2210401891252953
362,1999.6599999999999,906,2369,3.2210401891252953
363,1999.6599999999999,909,2383,3.2210401891252953
364,1999.6599999999999,911,2397,3.2210401891252953
365,1999.6599999999999,914,2411,3.2210401891252953
366,1999.6599999999999,917,2425,3.2210401891252953
367,1999.6599999999999,919,2439,3.2210401891252953
368,1999.6599999999999,921,2453,3.2210401891252953
369,1999.6599999999999,924,2467,3.2210401891252953
370,1999.6599999999999,926,2481,3.2210401891252953
371,1999.6599999999999,929,2495,3.2210401891252953
372,1999.6599999999999,931,2509,3.2210401891252953
373,1999.6599999999999,933,2523,3.2210401891252953
374,1999.6599999999999,936,2537,3.2210401891252953
375,1999.6599999999999,938,2551,3.2210401891252953
376,1999.6599999999999,941,2565,3.2210401891252953
377,1999.6599999999999,943,2579,3.2210401891252953
378,1999.6599999999999,945,2593,3.2210401891252953
379,1999.6599999999999,948,2607,3.2210401891252953
380,1999.6599999999999,950,2621,3.2210401891252953
381,1999.6599999999999,953,2635,3.2210401891252953
382,1999.6599999999999,955,2649,3.2210401891252953
383,1999.6599999999999,958,2663,3.2210401891252953
384,1999.6599999999999,960,2677,3.2210401891252953
385,1999.6599999999999,963,2691,3.2210401891252953
386,1999.6599999999999,965,2705,3.2210401891252953
387,1999.6599999999999,967,2719,3.2210401891252953
388,1999.6599999999999,970,2733,3.2210401891252953
389,1999.6599999999999,972,2747,3.2210401891252953
390,1999.6599999999999,974,2761,3.2210401891252953
391,1999.6599999999999,977,2775,3.2210401891252953
392,1999.6599999999999,980,2789,3.2210401891252953
393,1999.6599999999999,982,2803,3.2210401891252953
394,1999.6599999999999,985,2817,3.2210401891252953
395,1999.6599999999999,988,2831,3.2210401891252953
396,1999.6599999999999,991,2845,3.2210401891252953
397,1999.6599999999999,993,2859,3.2210401891252953
398,1999.6599999999999,995,2873,3.2210401891252953
399,1999.6599999999999,998,2887,3.2210401891252953
400,1999.6599999999999,1000,2901,3.2210401891252953
401,1999.6599999999999,1003,2917,3.2210401891252953
402,1999.6599999999999,1005,2933,3.2210401891252953
403,1999.6599999999999,1007,2949,3.2210401891252953
404,1999.6599999999999,1010,2965,3.2210401891252953
405,1999.6599999999999,1013,2981,3.2210401891252953
406,1999.6599999999999,1015,2997,3.2210401891252953
407,1999.6599999999999,1018,3013,3.2210401891252953
408,1999.6599999999999,1020,3029,3.2210401891252953
409,1999.6599999999999,1023,3045,3.2210401891252953
410,1999.6599999999999,1025,3061,3.2210401891252953
411,1999.6599999999999,1028,3077,3.2210401891252953
412,1999.6599999999999,1030,3093,3.2210401891252953
413,1999.6599999999999,1033,3109,3.2210401891252953
414,1999.6599999999999,1035,3125,3.2210401891252953
415,1999.6599999999999,1037,3141,3.2210401891252953
416,1999.6599999999999,1040,3157,3.2210401891252953
417,1999.6599999999999,1042,3173,3.2210401891252953
418,1985.0774999999999,1045,3189,3.6236702127659575
419,1985.0774999999999,1047,3205,3.6236702127659575
420,1985.0774999999999,1050,3221,3.6236702127659575
421,1985.0774999999999,1052,3237,3.6236702127659575
422,1985.0774999999999,1054,3253,3.6236702127659575
423,1985.0774999999999,1057,3269,3.6236702127659575
424,1985.0774999999999,1060,3285,3.6236702127659575
425,1985.0774999999999,1062,3301,3.6236702127659575
426,1985.0774999999999,1064,3317,3.6236702127659575
427,1985.0774999999999,1067,3333,3.6236702127659575
428,1985.0774999999999,1069,3349,3.6236702127659575
429,1985.0774999999999,1072,3365,3.6236702127659575
430,1985.0774999999999,1074,3381,3.6236702127659575
431,1985.0774999999999,1076,3397,3.6236702127659575
432,1985.0774999999999,1079,3413,3.6236702127659575
433,1985.0774999999999,1081,3429,3.6236702127659575
434,1985.0774999999999,1084,3445,3.6236702127659575
435,1985.0774999999999,1086,3461,3.6236702127659575
436,1985.0774999999999,1089,3477,3.6236702127659575
437,1985.0774999999999,1092,3493,3.6236702127659575
438,1985.0774999999999,1094,3509,3.6236702127659575
439,1985.0774999999999,1097,3525,3.6236702127659575
440,1985.0774999999999,1101,3541,3.6236702127659575
441,1985.0774999999999,1103,3557,3.6236702127659575
442,1985.0774999999999,1105,3573,3.6236702127659575
443,1985.0774999999999,1108,3589,3.6236702127659575
444,1985.0774999999999,1110,3605,3.6236702127659575
445,1985.0774999999999,1113,3621,3.6236702127659575
446,1985.0774999999999,1115,3637,3.6236702127659575
447,1985.0774999999999,1118,3653,3.6236702127659575
448,1985.0774999999999,1120,3669,3.6236702127659575
449,1985.0774999999999,1123,3685,3.6236702127659575
450,1985.0774999999999,1125,3701,3.6236702127659575
451,1985.0774999999999,1128,3719,3.6236702127659575
452,1985.0774999999999,1131,3737,3.6236702127659575
453,1985.0774999999999,1133,3755,3.6236702127659575
454,1985.0774999999999,1136,3773,3.6236702127659575
455,1985.0774999999999,1139,3791,3.6236702127659575
456,1985.0774999999999,1141,3809,3.6236702127659575
457,1985.0774999999999,1144,3827,3.6236702127659575
458,1985.0774999999999,1148,3845,3.6236702127659575
459,1985.0774999999999,1151,3863,3.6236702127659575
460,1985.0774999999999,1153,3881,3.6236702127659575
461,1985.0774999999999,1156,3899,3.6236702127659575
462,1985.0774999999999,1159,3917,3.6236702127659575
463,1985.0774999999999,1162,3935,3.6236702127659575
464,1985.0774999999999,1164,3953,3.6236702127659575
465,1985.0774999999999,1167,3971,3.6236702127659575
466,1985.0774999999999,1169,3989,3.6236702127659575
467,1985.0774999999999,1172,4007,3.6236702127659575
468,1985.0774999999999,1175,4025,3.6236702127659575
469,1985.0774999999999,1177,4043,3.6236702127659575
470,1985.0774999999999,1180,4061,3.6236702127659575
471,1985.0774999999999,1183,4079,3.6236702127659575
472,1985.0774999999999,1186,4097,3.6236702127659575
473,1985.0774999999999,1188,4115,3.6236702127659575
474,1985.0774999999999,1191,4133,3.6236702127659575
475,1985.0774999999999,1194,4151,3.6236702127659575
476,1985.0774999999999,1197,4169,3.6236702127659575
477,1985.0774999999999,1199,4187,3.6236702127659575
478,1985.0774999999999,1202,4205,3.6236702127659575
479,1985.0774999999999,1204,4223,3.6236702127659575
480,1985.0774999999999,1207,4241,3.6236702127659575
481,1985.0774999999999,1209,4259,3.6236702127659575
482,1985.0774999999999,1213,4277,3.6236702127659575
483,1985.0774999999999,1217,4295,3.6236702127659575
484,1985.0774999999999,1220,4313,3.6236702127659575
485,1985.0774999999999,1223,4331,3.6236702127659575
486,1985.0774999999999,1225,4349,3.6236702127659575
487,1985.0774999999999,1228,4367,3.6236702127659575
488,1985.0774999999999,1231,4385,3.6236702127659575
489,1985.0774999999999,1233,4403,3.6236702127659575
490,1985.0774999999999,1236,4421,3.6236702127659575
491,1985.0774999999999,1238,4439,3.6236702127659575
492,1985.0774999999999,1241,4457,3.6236702127659575
493,1985.0774999999999,1244,4475,3.6236702127659575
494,1985.0774999999999,1246,4493,3.6236702127659575
495,1985.0774999999999,1249,4511,3.6236702127659575
496,1985.0774999999999,1251,4529,3.6236702127659575
497,1985.0774999999999,1254,4547,3.6236702127659575
498,1985.0774999999999,1256,4565,3.6236702127659575
499,1985.0774999999999,1258,4583,3.6236702127659575
500,1985.0774999999999,1261,4601,3.6236702127659575
501,1985.0774999999999,1264,4621,3.6236702127659575
502,1985.0774999999999,1266,4641,3.6236702127659575
503,1985.0774999999999,1268,4661,3.6236702127659575
504,1985.0774999999999,1271,4681,3.6236702127659575
505,1985.0774999999999,1273,4701,3.6236702127659575
506,1985.0774999999999,1276,4721,3.6236702127659575
507,1985.0774999999999,1279,4741,3.6236702127659575
508,1985.0774999999999,1281,4761,3.6236702127659575
509,1985.0774999999999,1283,4781,3.6236702127659575
510,1985.0774999999999,1286,4801,3.6236702127659575
511,1985.0774999999999,1289,4821,3.6236702127659575
512,1985.0774999999999,1291,4841,3.6236702127659575
513,1985.0774999999999,1294,4861,3.6236702127659575
514,1985.0774999999999,1296,4881,3.6236702127659575
515,1985.0774999999999,1299,4901,3.6236702127659575
516,1985.0774999999999,1301,4921,3.6236702127659575
517,1985.0774999999999,1304,4941,3.6236702127659575
518,1985.0774999999999,1306,4961,3.6236702127659575
519,1985.0774999999999,1308,4981,3.6236702127659575
520,1985.0774999999999,1311,5001,3.6236702127659575
521,1985.0774999999999,1314,5021,3.6236702127659575
522,1985.0774999999999,1316,5041,3.6236702127659575
523,1985.0774999999999,1320,5061,3.6236702127659575
524,1985.0774999999999,1322,5081,3.6236702127659575
525,1985.0774999999999,1325,5101,3.6236702127659575
526,1985.0774999999999,1327,5121,3.6236702127659575
527,1985.0774999999999,1330,5141,3.6236702127659575
528,1985.0774999999999,1332,5161,3.6236702127659575
529,1985.0774999999999,1335,5181,3.6236702127659575
530,1985.0774999999999,1338,5201,3.6236702127659575
531,1985.0774999999999,1340,5221,3.6236702127659575
532,1985.0774999999999,1343,5241,3.6236702127659575
533,1985.0774999999999,1345,5261,3.6236702127659575
534,1985.0774999999999,1348,5281,3.6236702127659575
535,1985.0774999999999,1351,5301,3.6236702127659575
536,1985.0774999999999,1354,5321,3.6236702127659575
537,1985.0774999999999,1356,5341,3.6236702127659575
538,1985.0774999999999,1359,5361,3.6236702127659575
539,1985.0774999999999,1362,5381,3.6236702127659575
540,1985.0774999999999,1364,5401,3.6236702127659575
541,1985.0774999999999,1367,5421,3.6236702127659575
542,1985.0774999999999,1369,5441,3.6236702127659575
543,1985.0774999999999,1372,5461,3.6236702127659575
544,1985.0774999999999,1374,5481,3.6236702127659575
545,1985.0774999999999,1377,5501,3.6236702127659575
546,1985.0774999999999,1379,5521,3.6236702127659575
547,1985.0774999999999,1382,5541,3.6236702127659575
548,1985.0774999999999,1384,5561,3.6236702127659575
549,1985.0774999999999,1387,5581,3.6236702127659575
550,1985.0774999999999,1389,5601,3.6236702127659575
551,1985.0774999999999,1392,5623,3.6236702127659575
552,1985.0774999999999,1394,5645,3.6236702127659575
553,1985.0774999999999,1396,5667,3.6236702127659575
554,1985.0774999999999,1399,5689,3.6236702127659575
555,1985.0774999999999,1402,5711,3.6236702127659575
556,1985.0774999999999,1404,5733,3.6236702127659575
557,1985.0774999999999,1407,5755,3.6236702127659575
558,1985.0774999999999,1409,5777,3.6236702127659575
559,1985.0774999999999,1412,5799,3.6236702127659575
560,1985.0774999999999,1414,5821,3.6236702127659575
561,1985.0774999999999,1417,5843,3.6236702127659575
562,1985.0774999999999,1420,5865,3.6236702127659575
563,1985.0774999999999,1423,5887,3.6236702127659575
564,1985.0774999999999,1426,5909,3.6236702127659575
565,1985.0774999999999,1429,5931,3.6236702127659575
566,1985.0774999999999,1432,5953,3.6236702127659575
567,1985.0774999999999,1434,5975,3.6236702127659575
568,1985.0774999999999,1437,5997,3.6236702127659575
569,1985.0774999999999,1439,6019,3.6236702127659575
570,1985.0774999999999,1442,6041,3.6236702127659575
571,1985.0774999999999,1444,6063,3.6236702127659575
572,1985.0774999999999,1447,6085,3.6236702127659575
573,1985.0774999999999,1450,6107,3.6236702127659575
574,1985.0774999999999,1453,6129,3.6236702127659575
575,1985.0774999999999,1455,6151,3.6236702127659575
576,1985.0774999999999,1458,6173,3.6236702127659575
577,1985.0774999999999,1461,6195,3.6236702127659575
578,1985.0774999999999,1464,6217,3.6236702127659575
579,1985.0774999999999,1466,6239,3.6236702127659575
580,1985.0774999999999,1469,6261,3.6236702127659575
581,1985.0774999999999,1471,6283,3.6236702127659575
582,1985.0774999999999,1474,6305,3.6236702127659575
583,1985.0774999999999,1476,6327,3.6236702127659575
584,1985.0774999999999,1479,6349,3.6236702127659575
585,1985.0774999999999,1481,6371,3.6236702127659575
586,1985.0774999999999,1484,6393,3.6236702127659575
587,1985.0774999999999,1486,6415,3.6236702127659575
588,1985.0774999999999,1489,6437,3.6236702127659575
589,1985.0774999999999,1491,6459,3.6236702127659575
590,1985.0774999999999,1494,6481,3.6236702127659575
591,1985.0774999999999,1496,6503,3.6236702127659575
592,1985.0774999999999,1499,6525,3.6236702127659575
593,1985.0774999999999,1501,6547,3.6236702127659575
594,1985.0774999999999,1504,6569,3.6236702127659575
595,1985.0774999999999,1506,6591,3.6236702127659575
596,1985.0774999999999,1509,6613,3.6236702127659575
