1,2085.72,3,4,3.4574468085106385
2,2061.12,6,7,3.102836879432624
3,2039.12,10,10,2.393617021276596
4,2039.12,13,13,2.393617021276596
5,2039.12,17,16,2.393617021276596
6,2039.12,20,19,2.393617021276596
7,2039.12,23,22,2.393617021276596
8,2039.12,27,25,2.393617021276596
9,2039.12,30,28,2.393617021276596
10,2039.12,33,31,2.393617021276596
11,2039.12,37,34,2.393617021276596
12,2039.12,40,37,2.393617021276596
13,2039.12,43,40,2.393617021276596
14,2039.12,47,43,2.393617021276596
15,2039.12,52,46,2.393617021276596
16,2039.12,56,49,2.393617021276596
17,2039.12,59,52,2.393617021276596
18,2039.12,63,55,2.393617021276596
19,2039.12,66,58,2.393617021276596
20,2039.12,70,61,2.393617021276596
21,2039.12,73,64,2.393617021276596
22,2039.12,76,67,2.393617021276596
23,2039.12,79,70,2.393617021276596
24,2039.12,83,73,2.393617021276596
25,2039.12,86,76,2.393617021276596
26,2039.12,90,79,2.393617021276596
27,2039.12,93,82,2.393617021276596
28,2039.12,96,85,2.393617021276596
29,2039.12,100,88,2.393617021276596
30,2039.12,104,91,2.393617021276596
31,2039.12,109,94,2.393617021276596
32,2039.12,113,97,2.393617021276596
33,2039.12,117,100,2.393617021276596
34,2039.12,120,103,2.393617021276596
35,2039.12,124,106,2.393617021276596
36,2039.12,128,109,2.393617021276596
37,2039.12,132,112,2.393617021276596
38,2039.12,136,115,2.393617021276596
39,2039.12,139,118,2.393617021276596
40,2025.84,143,121,4.698581560283688
41,2025.84,147,124,4.698581560283688
42,2025.84,151,127,4.698581560283688
43,2025.84,155,130,4.698581560283688
44,2025.84,159,133,4.698581560283688
45,2025.84,162,136,4.698581560283688
46,2025.84,167,139,4.698581560283688
47,2025.84,170,142,4.698581560283688
48,2025.84,175,145,4.698581560283688
49,2025.84,179,148,4.698581560283688
50,2025.84,183,151,4.698581560283688
51,2025.84,187,154,4.698581560283688
52,2025.84,191,157,4.698581560283688
53,2025.84,194,160,4.698581560283688
54,2009.52,198,163,3.0141843971631204
55,2009.52,201,166,3.0141843971631204
56,2009.52,205,169,3.0141843971631204
57,2009.52,208,172,3.0141843971631204
58,2009.52,212,175,3.0141843971631204
59,2009.52,215,178,3.0141843971631204
60,2009.52,219,181,3.0141843971631204
61,2009.52,222,184,3.0141843971631204
62,2009.52,226,187,3.0141843971631204
63,2009.52,229,190,3.0141843971631204
64,2002.23,233,193,4.787234042553192
65,2002.23,236,196,4.787234042553192
66,2002.23,239,199,4.787234042553192
67,2002.23,243,202,4.787234042553192
68,2002.23,246,205,4.787234042553192
69,2002.23,250,208,4.787234042553192
70,2002.23,253,211,4.787234042553192
71,2002.23,256,214,4.787234042553192
72,2002.23,260,217,4.787234042553192
73,2002.23,263,220,4.787234042553192
74,1985.71,266,223,4.078014184397164
75,1985.71,270,226,4.078014184397164
76,1985.71,273,229,4.078014184397164
77,1985.71,277,232,4.078014184397164
78,1985.71,280,235,4.078014184397164
79,1985.71,284,238,4.078014184397164
80,1985.71,288,241,4.078014184397164
81,1985.71,291,244,4.078014184397164
