1,2161.92,2,3,3.368794326241135
355,2007.5100000000002,910,2271,5.230496453900709
356,2007.5100000000002,913,2285,5.230496453900709
357,2007.5100000000002,915,2299,5.230496453900709
358,2007.5100000000002,918,2313,5.230496453900709
359,2007.5100000000002,920,2327,5.230496453900709
360,2007.5100000000002,923,2341,5.230496453900709
361,2007.5100000000002,925,2355,5.230496453900709
362,2007.5100000000002,927,2369,5.230496453900709
363,2007.5100000000002,930,2383,5.230496453900709
364,2007.5100000000002,933,2397,5.230496453900709
365,2007.5100000000002,935,2411,5.230496453900709
366,2007.5100000000002,937,2425,5.230496453900709
367,2007.5100000000002,940,2439,5.230496453900709
368,2007.5100000000002,942,2453,5.230496453900709
369,2007.5100000000002,945,2467,5.230496453900709
370,2007.5100000000002,947,2481,5.230496453900709
371,2007.5100000000002,950,2495,5.230496453900709
372,2007.5100000000002,952,2509,5.230496453900709
373,2007.5100000000002,955,2523,5.230496453900709
374,2007.5100000000002,957,2537,5.230496453900709
375,2007.5100000000002,960,2551,5.230496453900709
376,2007.5100000000002,963,2565,5.230496453900709
377,2007.5100000000002,965,2579,5.230496453900709
378,2007.5100000000002,968,2593,5.230496453900709
379,2007.5100000000002,970,2607,5.230496453900709
380,2007.5100000000002,973,2621,5.230496453900709
381,2007.5100000000002,975,2635,5.230496453900709
382,2007.5100000000002,978,2649,5.230496453900709
383,2007.5100000000002,980,2663,5.230496453900709
384,2007.5100000000002,983,2677,5.230496453900709
385,2007.5100000000002,985,2691,5.230496453900709
386,2007.5100000000002,987,2705,5.230496453900709
387,2007.5100000000002,990,2719,5.230496453900709
388,2007.5100000000002,992,2733,5.230496453900709
389,2007.5100000000002,995,2747,5.230496453900709
390,2007.5100000000002,997,2761,5.230496453900709
391,2007.5100000000002,1000,2775,5.230496453900709
392,2007.5100000000002,1002,2789,5.230496453900709
393,2007.5100000000002,1005,2803,5.230496453900709
394,2007.5100000000002,1007,2817,5.230496453900709
395,2007.5100000000002,1009,2831,5.230496453900709
396,2007.5100000000002,1012,2845,5.230496453900709
397,2007.5100000000002,1015,2859,5.230496453900709
398,2007.5100000000002,1017,2873,5.230496453900709
399,2007.5100000000002,1019,2887,5.230496453900709
400,2007.5100000000002,1022,2901,5.230496453900709
401,2007.5100000000002,1024,2917,5.230496453900709
402,2007.5100000000002,1028,2933,5.230496453900709
403,2007.5100000000002,1030,2949,5.230496453900709
404,2007.5100000000002,1033,2965,5.230496453900709
405,2007.5100000000002,1036,2981,5.230496453900709
406,2007.5100000000002,1038,2997,5.230496453900709
407,2007.5100000000002,1041,3013,5.230496453900709
408,2007.5100000000002,1043,3029,5.230496453900709
409,2007.5100000000002,1046,3045,5.230496453900709
410,2007.5100000000002,1048,3061,5.230496453900709
411,2007.5100000000002,1051,3077,5.230496453900709
412,2007.5100000000002,1054,3093,5.230496453900709
413,2007.5100000000002,1056,3109,5.230496453900709
414,2007.5100000000002,1059,3125,5.230496453900709
415,2007.5100000000002,1061,3141,5.230496453900709
416,2007.5100000000002,1064,3157,5.230496453900709
417,2007.5100000000002,1067,3173,5.230496453900709
418,2007.5100000000002,1070,3189,5.230496453900709
419,2007.5100000000002,1072,3205,5.230496453900709
420,2007.5100000000002,1075,3221,5.230496453900709
421,2007.5100000000002,1077,3237,5.230496453900709
422,2007.5100000000002,1080,3253,5.230496453900709
423,2007.5100000000002,1082,3269,5.230496453900709
424,1996.94125,1085,3285,4.31072695035461
425,1996.94125,1087,3301,4.31072695035461
426,1996.94125,1089,3317,4.31072695035461
427,1996.94125,1092,3333,4.31072695035461
428,1996.94125,1096,3349,4.31072695035461
429,1996.94125,1098,3365,4.31072695035461
430,1996.94125,1101,3381,4.31072695035461
431,1996.94125,1103,3397,4.31072695035461
432,1996.94125,1106,3413,4.31072695035461
433,1996.94125,1108,3429,4.31072695035461
434,1996.94125,1110,3445,4.31072695035461
435,1996.94125,1113,3461,4.31072695035461
436,1996.94125,1115,3477,4.31072695035461
437,1996.94125,1118,3493,4.31072695035461
438,1996.94125,1120,3509,4.31072695035461
439,1996.94125,1123,3525,4.31072695035461
440,1996.94125,1125,3541,4.31072695035461
441,1996.94125,1128,3557,4.31072695035461
442,1996.94125,1130,3573,4.31072695035461
443,1996.94125,1133,3589,4.31072695035461
444,1996.94125,1135,3605,4.31072695035461
445,1996.94125,1138,3621,4.31072695035461
446,1996.94125,1140,3637,4.31072695035461
447,1996.94125,1143,3653,4.31072695035461
448,1996.94125,1145,3669,4.31072695035461
449,1996.94125,1147,3685,4.31072695035461
450,1996.94125,1150,3701,4.31072695035461
451,1996.94125,1153,3719,4.31072695035461
452,1996.94125,1155,3737,4.31072695035461
453,1996.94125,1158,3755,4.31072695035461
454,1996.94125,1160,3773,4.31072695035461
455,1996.94125,1163,3791,4.31072695035461
456,1996.94125,1165,3809,4.31072695035461
457,1996.94125,1168,3827,4.31072695035461
458,1996.94125,1170,3845,4.31072695035461
459,1996.94125,1173,3863,4.31072695035461
460,1996.94125,1176,3881,4.31072695035461
461,1996.94125,1178,3899,4.31072695035461
462,1996.94125,1181,3917,4.31072695035461
463,1996.94125,1183,3935,4.31072695035461
464,1996.94125,1186,3953,4.31072695035461
465,1996.94125,1188,3971,4.31072695035461
466,1996.94125,1191,3989,4.31072695035461
467,1996.94125,1193,4007,4.31072695035461
468,1996.94125,1196,4025,4.31072695035461
469,1996.94125,1198,4043,4.31072695035461
470,1996.94125,1201,4061,4.31072695035461
471,1996.94125,1204,4079,4.31072695035461
472,1996.94125,1206,4097,4.31072695035461
473,1996.94125,1208,4115,4.31072695035461
474,1996.94125,1211,4133,4.31072695035461
475,1996.94125,1214,4151,4.31072695035461
476,1996.94125,1217,4169,4.31072695035461
477,1996.94125,1219,4187,4.31072695035461
478,1996.94125,1221,4205,4.31072695035461
479,1996.94125,1224,4223,4.31072695035461
480,1996.94125,1226,4241,4.31072695035461
481,1996.94125,1229,4259,4.31072695035461
482,1996.94125,1231,4277,4.31072695035461
483,1996.94125,1234,4295,4.31072695035461
484,1996.94125,1236,4313,4.31072695035461
485,1996.94125,1239,4331,4.31072695035461
486,1996.94125,1241,4349,4.31072695035461
487,1996.94125,1243,4367,4.31072695035461
488,1996.94125,1246,4385,4.31072695035461
489,1996.94125,1248,4403,4.31072695035461
490,1996.94125,1252,4421,4.31072695035461
491,1996.94125,1254,4439,4.31072695035461
492,1996.94125,1257,4457,4.31072695035461
493,1996.94125,1259,4475,4.31072695035461
494,1996.94125,1262,4493,4.31072695035461
495,1996.94125,1264,4511,4.31072695035461
496,1996.94125,1267,4529,4.31072695035461
497,1996.94125,1269,4547,4.31072695035461
498,1996.94125,1272,4565,4.31072695035461
499,1996.94125,1274,4583,4.31072695035461
500,1996.94125,1277,4601,4.31072695035461
501,1996.94125,1279,4621,4.31072695035461
502,1996.94125,1282,4641,4.31072695035461
503,1996.94125,1284,4661,4.31072695035461
504,1996.94125,1287,4681,4.31072695035461
505,1996.94125,1290,4701,4.31072695035461
506,1996.94125,1292,4721,4.31072695035461
507,1996.94125,1294,4741,4.31072695035461
508,1996.94125,1297,4761,4.31072695035461
509,1996.94125,1299,4781,4.31072695035461
510,1996.94125,1302,4801,4.31072695035461
511,1996.94125,1304,4821,4.31072695035461
512,1996.94125,1307,4841,4.31072695035461
513,1996.94125,1309,4861,4.31072695035461
514,1996.94125,1312,4881,4.31072695035461
515,1996.94125,1315,4901,4.31072695035461
516,1996.94125,1317,4921,4.31072695035461
517,1996.94125,1319,4941,4.31072695035461
518,1996.94125,1322,4961,4.31072695035461
519,1996.94125,1325,4981,4.31072695035461
520,1996.94125,1328,5001,4.31072695035461
521,1996.94125,1331,5021,4.31072695035461
522,1996.94125,1334,5041,4.31072695035461
523,1996.94125,1336,5061,4.31072695035461
524,1996.94125,1339,5081,4.31072695035461
525,1996.94125,1341,5101,4.31072695035461
526,1996.94125,1344,5121,4.31072695035461
527,1996.94125,1346,5141,4.31072695035461
528,1996.94125,1349,5161,4.31072695035461
529,1996.94125,1351,5181,4.31072695035461
530,1996.94125,1354,5201,4.31072695035461
531,1996.94125,1357,5221,4.31072695035461
532,1996.94125,1359,5241,4.31072695035461
533,1996.94125,1361,5261,4.31072695035461
534,1996.94125,1364,5281,4.31072695035461
535,1996.94125,1367,5301,4.31072695035461
536,1996.94125,1369,5321,4.31072695035461
537,1996.94125,1372,5341,4.31072695035461
538,1996.94125,1374,5361,4.31072695035461
539,1996.94125,1376,5381,4.31072695035461
540,1996.94125,1379,5401,4.31072695035461
541,1996.94125,1382,5421,4.31072695035461
542,1996.94125,1384,5441,4.31072695035461
543,1996.94125,1387,5461,4.31072695035461
544,1996.94125,1390,5481,4.31072695035461
545,1996.94125,1392,5501,4.31072695035461
546,1996.94125,1395,5521,4.31072695035461
547,1996.94125,1398,5541,4.31072695035461
548,1996.94125,1402,5561,4.31072695035461
549,1996.94125,1405,5581,4.31072695035461
550,1996.94125,1407,5601,4.31072695035461
551,1996.94125,1410,5623,4.31072695035461
552,1996.94125,1412,5645,4.31072695035461
553,1996.94125,1415,5667,4.31072695035461
554,1996.94125,1417,5689,4.31072695035461
555,1996.94125,1420,5711,4.31072695035461
556,1996.94125,1422,5733,4.31072695035461
557,1996.94125,1425,5755,4.31072695035461
558,1996.94125,1427,5777,4.31072695035461
559,1996.94125,1430,5799,4.31072695035461
560,1996.94125,1433,5821,4.31072695035461
561,1996.94125,1436,5843,4.31072695035461
562,1996.94125,1439,5865,4.31072695035461
563,1996.94125,1441,5887,4.31072695035461
564,1996.94125,1444,5909,4.31072695035461
565,1996.94125,1447,5931,4.31072695035461
566,1996.94125,1450,5953,4.31072695035461
567,1996.94125,1453,5975,4.31072695035461
568,1996.94125,1456,5997,4.31072695035461
569,1996.94125,1458,6019,4.31072695035461
570,1996.94125,1461,6041,4.31072695035461
571,1996.94125,1464,6063,4.31072695035461
572,1996.94125,1467,6085,4.31072695035461
573,1996.94125,1469,6107,4.31072695035461
574,1996.94125,1472,6129,4.31072695035461
575,1996.94125,1474,6151,4.31072695035461
576,1996.94125,1477,6173,4.31072695035461
577,1996.94125,1480,6195,4.31072695035461
578,1996.94125,1482,6217,4.31072695035461
579,1996.94125,1485,6239,4.31072695035461
580,1996.94125,1487,6261,4.31072695035461
581,1996.94125,1490,6283,4.31072695035461
582,1996.94125,1493,6305,4.31072695035461
583,1996.94125,1496,6327,4.31072695035461
584,1996.94125,1498,6349,4.31072695035461
585,1996.94125,1501,6371,4.31072695035461
586,1996.94125,1503,6393,4.31072695035461
587,1996.94125,1506,6415,4.31072695035461
588,1996.94125,1509,6437,4.31072695035461
589,1996.94125,1511,6459,4.31072695035461
590,1996.94125,1514,6481,4.31072695035461
591,1996.94125,1517,6503,4.31072695035461
592,1996.94125,1519,6525,4.31072695035461
593,1996.94125,1522,6547,4.31072695035461
594,1996.94125,1524,6569,4.31072695035461
595,1975.2227272727273,1527,6591,5.012894906511928
596,1975.2227272727273,1529,6613,5.012894906511928
597,1975.2227272727273,1532,6635,5.012894906511928
598,1975.2227272727273,1535,6657,5.012894906511928
599,1975.2227272727273,1537,6679,5.012894906511928
600,1975.2227272727273,1540,6701,5.012894906511928
601,1975.2227272727273,1543,6725,5.012894906511928
602,1975.2227272727273,1545,6749,5.012894906511928
603,1975.2227272727273,1548,6773,5.012894906511928
604,1975.2227272727273,1550,6797,5.012894906511928
605,1975.2227272727273,1553,6821,5.012894906511928
606,1975.2227272727273,1556,6845,5.012894906511928
607,1975.2227272727273,1558,6869,5.012894906511928
608,1975.2227272727273,1561,6893,5.012894906511928
609,1975.2227272727273,1563,6917,5.012894906511928
610,1975.2227272727273,1566,6941,5.012894906511928
611,1975.2227272727273,1569,6965,5.012894906511928
612,1975.2227272727273,1571,6989,5.012894906511928
613,1975.2227272727273,1574,7013,5.012894906511928
614,1975.2227272727273,1577,7037,5.012894906511928
615,1975.2227272727273,1580,7061,5.012894906511928
616,1975.2227272727273,1582,7085,5.012894906511928
617,1975.2227272727273,1585,7109,5.012894906511928
618,1975.2227272727273,1587,7133,5.012894906511928
619,1975.2227272727273,1590,7157,5.012894906511928
620,1975.2227272727273,1592,7181,5.012894906511928
